x,y,z,type
75.47,27.58,377.26,1
88.85,2.72,395.72,1
73.14,91.74,374.43,1
42.33,42.46,457.89,2
77.26,44.6,380.48,1
39.24,38.14,455.75,2
3.66,43.42,435.72,2
95.98,62.56,397.97,1
19.19,43.2,560.66,1
8.77,82.01,384.04,1
21.09,77.55,417.89,1
20.78,62.99,516.83,4
44.34,12.36,409.53,1
67.21,75.91,395.57,1
59.85,88.67,391.38,1
84.36,69.43,376.62,1
37.97,75.81,416.67,1
36.53,39.72,490.86,4
80.23,46.21,390.04,1
28.04,44.93,565.66,4
4.62,94.7,405.76,1
71.64,26.28,384.38,1
48.5,56.43,436.34,2
40.78,24.17,404.55,1
23.21,86.9,401.46,1
6.95,73.98,401.22,1
68.91,69.84,397.79,1
97.28,12.93,397.48,1
72.65,56.61,371.65,1
8.84,14.26,398.42,1
96.34,44.57,400.8,1
75.39,63.06,385.75,1
6.56,88.46,399.37,1
40.51,66.8,422.03,1
45.12,46.06,463.13,2
87.56,80.92,373.88,1
36.72,28.48,436.04,2
94.7,22.44,393.78,1
61.35,39.14,389.96,3
90.88,41.66,398.77,1
25.2,62.18,518.62,4
66.71,5.94,369.82,1
33.66,25.6,426.91,1
85.17,28.45,378.18,1
37.13,12.79,393.45,1
45.98,96.62,403.81,1
68.78,23.07,392.86,1
67.66,15.55,390.17,1
56.05,49.58,408.02,1
62.27,16.01,390.24,3
10.34,50.44,507.09,4
80.9,25.44,376.23,1
25.81,80.09,430.02,2
20.21,23.84,416.23,1
6.37,85.81,401.13,1
83.81,44.2,398.22,1
73.81,36.28,389.98,1
85.32,80.02,368.58,1
31.56,9.02,403.2,1
79.48,99.19,399.7,1
52.63,13.32,395.97,1
17.2,20.35,408.8,1
5.28,85.03,402.08,1
42.58,68.04,423.04,1
87.16,55.74,391.36,1
10.1,60.62,470.48,2
95.44,53.18,400.14,1
72.16,78.25,391.32,1
6.3,66.45,412.27,1
86.92,33.89,377.04,1
19.74,49.45,581.1,4
46.61,36.09,427.27,1
55.7,45.73,399.4,1
59.51,57.06,397.87,1
57.52,25.88,404.77,1
34.08,12.96,397.47,1
96.46,51.32,402.52,1
79.83,11.65,392.88,1
38.41,60.58,483.97,1
28.15,20.86,414.73,1
83.13,47.63,394.88,1
22.01,43.57,571.67,1
24.39,64.97,487.84,4
10.61,67.57,423.54,1
58.66,91.78,388.55,1
41.19,17.5,397.68,1
79.55,98.64,394.6,1
92.56,66.54,389.75,1
37.82,38.68,480.71,1
17.17,0.13,400.09,1
59.7,41.56,396.1,1
19.71,94.81,404.42,1
5.75,11.74,396.87,1
15.58,18.76,408.85,1
21.59,98.16,386.98,1
5.28,38.88,447.8,2
92.48,1.39,397.11,1
72.31,81.64,392.2,1
72.88,80.71,382.74,1
10.45,57.17,490.89,4
41.5,33.11,416.58,1
52.71,28.42,403.36,1
50.28,93.52,401.38,1
89.5,64.12,393.39,1
87.39,66.18,379.39,1
43.37,43.12,454.46,2
55.37,29.32,404.8,1
25.84,62.63,511.26,4
59.3,14.56,389.79,1
56.77,50.89,411.79,1
77.38,2.6,383.46,1
18.84,94.62,390.45,1
49.5,6.23,412.07,1
41.79,48.96,478.53,2
41.98,49.71,487.6,1
73.56,8.19,377.72,1
21.09,79.02,406.83,1
92.58,37.65,394.86,1
76.0,86.57,372.36,1
36.55,33.78,457.14,2
16.25,67.35,459.95,2
71.85,65.86,374.79,1
91.79,4.5,396.55,1
57.11,47.11,407.99,1
90.25,24.06,378.32,1
44.26,74.78,392.62,1
26.74,90.86,404.37,1
61.78,17.19,398.78,3
63.83,36.48,394.94,3
70.33,91.67,386.6,1
26.03,88.13,405.7,1
21.96,10.63,395.04,1
39.62,31.21,432.51,2
38.81,40.1,486.03,4
77.59,38.13,382.93,1
4.21,61.08,434.31,2
65.9,76.52,410.28,1
54.58,47.94,414.11,1
61.35,26.44,404.7,3
21.42,62.47,512.84,1
24.88,46.28,570.09,4
3.12,33.26,408.66,1
40.71,57.52,473.17,2
80.49,69.86,365.76,1
7.11,78.56,394.75,1
63.21,66.65,387.79,3
94.29,63.18,395.17,1
40.42,88.27,395.27,1
6.63,35.58,430.56,2
73.17,9.15,373.54,1
22.27,34.17,485.16,2
97.35,74.17,400.98,1
8.15,86.15,400.14,1
34.67,70.73,434.81,2
95.46,10.21,399.66,1
75.27,16.2,384.31,1
27.43,89.24,400.83,1
73.72,18.59,375.73,1
52.0,71.06,396.96,1
16.65,4.26,411.12,1
33.83,64.19,485.06,4
58.91,10.13,386.38,1
1.04,81.8,403.43,1
51.76,58.13,417.77,1
95.41,34.91,401.43,1
11.92,51.35,521.63,1
90.86,88.24,393.56,1
94.93,3.73,389.29,1
12.38,16.64,397.87,1
20.39,99.39,404.63,1
87.72,28.85,370.35,1
41.56,33.15,420.15,1
40.46,32.72,420.99,1
26.05,35.96,496.79,1
82.03,60.23,386.85,1
62.75,44.88,389.79,3
13.15,57.02,520.06,1
90.63,33.21,396.92,1
86.13,57.18,396.31,1
38.75,37.45,464.46,2
7.7,10.93,399.37,1
82.23,31.98,381.17,1
71.22,40.59,379.92,1
5.19,68.1,415.87,1
9.46,76.33,390.18,1
89.77,35.78,390.99,1
43.52,81.88,389.68,1
10.48,32.45,428.5,1
59.66,62.27,396.81,1
21.65,92.12,388.32,1
38.53,84.24,408.8,1
65.35,8.02,386.13,1
21.8,3.7,394.04,1
88.57,62.81,394.35,1
19.41,66.06,466.87,2
13.66,20.3,403.75,1
29.38,24.55,446.28,2
69.7,50.5,364.4,1
18.69,73.13,438.2,2
18.84,21.36,409.87,1
14.29,27.66,410.67,1
75.62,33.47,388.19,1
55.9,72.04,398.07,1
57.46,73.31,391.36,1
86.6,28.49,373.9,1
68.44,85.51,383.96,1
64.38,37.15,398.76,3
51.59,18.26,387.84,1
83.9,8.47,391.41,1
76.34,10.49,380.03,1
37.42,13.8,395.73,1
72.97,78.7,393.09,1
98.78,69.27,408.15,1
8.2,38.25,447.64,2
38.19,3.42,400.03,1
43.13,0.69,418.98,1
30.57,60.27,526.91,4
18.09,89.57,399.03,1
73.75,44.27,382.02,1
3.91,84.62,396.0,1
0.88,97.7,397.82,1
70.99,87.73,372.28,1
66.35,24.52,402.73,1
25.4,25.6,434.49,2
28.73,70.86,452.85,2
69.57,77.74,385.57,1
70.1,33.61,380.55,1
50.92,51.57,432.07,2
54.57,16.12,387.63,1
55.92,6.38,406.23,1
88.54,41.51,390.25,1
74.96,93.63,385.87,1
36.17,93.91,406.89,1
31.0,28.05,448.39,2
48.15,71.88,393.51,1
72.62,49.37,377.1,1
11.24,88.56,409.72,1
95.12,43.46,396.36,1
58.45,26.46,405.08,1
60.01,69.6,390.95,3
18.86,52.46,563.4,4
26.89,4.66,389.24,1
6.39,70.94,401.5,1
84.39,27.44,373.75,1
71.69,57.33,372.83,1
58.98,11.69,391.72,1
16.88,94.76,410.59,1
3.5,3.26,407.83,1
22.07,92.43,405.58,1
96.18,85.7,406.06,1
12.01,20.66,402.29,1
26.3,15.37,417.52,1
34.32,65.14,471.75,2
19.42,55.05,573.12,1
45.16,42.52,444.29,2
44.16,24.1,388.66,1
26.39,3.19,390.9,1
69.29,70.32,391.15,1
55.55,37.56,402.16,1
85.88,82.26,387.52,1
93.93,39.12,387.42,1
44.3,25.38,393.02,1
22.72,78.39,419.94,1
94.48,61.3,387.8,1
43.97,49.81,478.41,2
66.52,18.4,401.1,1
26.57,40.23,533.72,1
10.4,22.77,389.97,1
82.49,61.64,381.34,1
32.52,30.99,460.49,2
51.03,6.99,397.77,1
42.71,38.35,438.62,2
39.9,57.3,478.55,2
56.39,82.61,402.96,1
46.21,98.13,407.97,1
22.17,50.6,581.36,1
78.94,0.33,390.38,1
10.61,26.41,409.23,1
99.47,46.87,397.11,1
22.15,50.87,588.62,4
39.76,20.36,399.57,1
23.12,16.28,406.13,1
81.42,18.06,367.6,1
22.64,71.66,448.11,2
26.81,92.58,383.01,1
37.74,6.89,406.7,1
78.5,41.06,386.16,1
74.83,60.74,376.12,1
79.74,54.46,385.2,1
66.42,49.58,365.0,1
43.93,21.27,399.13,1
34.04,32.92,457.16,2
40.33,39.71,460.8,2
92.75,56.88,390.96,1
44.09,14.68,390.75,1
7.62,55.53,469.09,2
47.94,31.03,391.8,1
34.25,13.33,404.46,1
18.09,91.23,392.51,1
31.11,51.37,559.1,1
49.85,16.72,401.39,1
82.68,46.21,391.58,1
4.67,72.47,393.52,1
94.75,24.06,392.82,1
76.32,48.3,390.78,1
79.14,84.75,371.92,1
1.78,4.89,405.17,1
62.49,4.66,375.58,3
32.52,62.24,489.98,4
24.59,68.3,471.19,2
66.11,71.53,400.8,1
34.49,79.87,412.38,1
2.09,65.48,422.81,1
66.24,58.39,375.24,1
3.7,42.06,431.26,2
13.62,20.84,390.83,1
93.3,97.42,406.46,1
79.96,54.65,384.89,1
91.97,1.47,407.39,1
36.94,22.48,412.6,1
71.96,0.66,368.65,1
42.54,81.41,399.14,1
12.98,46.92,536.71,1
33.2,44.73,528.01,1
21.71,8.78,400.91,1
43.4,77.17,393.61,1
89.51,99.81,393.96,1
56.68,60.81,407.17,1
44.86,68.09,412.95,1
54.06,79.05,387.17,1
86.84,74.95,383.25,1
22.46,44.37,573.59,1
30.94,20.39,416.86,1
95.0,82.9,405.36,1
78.7,84.82,375.11,1
10.55,61.71,471.19,2
6.09,95.66,405.12,1
77.64,91.91,377.85,1
35.35,64.54,475.53,2
49.11,52.37,449.3,2
23.47,47.25,577.13,4
44.87,13.47,406.6,1
31.67,25.15,440.49,2
9.03,68.21,419.12,1
37.05,93.02,403.21,1
37.35,39.9,490.55,4
88.39,52.38,401.17,1
83.69,4.9,405.12,1
77.9,78.31,374.36,1
25.4,73.63,439.98,2
84.88,42.39,402.08,1
62.96,87.19,388.04,3
61.95,36.27,385.02,3
34.95,76.22,414.66,1
77.37,4.71,392.1,1
41.23,65.44,430.58,2
73.09,50.42,384.48,1
24.19,39.91,545.24,4
52.88,10.31,408.73,1
56.22,75.18,398.33,1
70.68,52.28,369.48,1
72.36,58.14,374.7,1
64.69,54.11,372.09,3
23.55,46.42,573.63,4
41.43,37.7,454.03,2
45.67,78.35,386.8,1
50.68,53.96,436.31,2
59.95,97.61,381.75,1
60.45,92.08,380.76,3
85.36,46.75,411.0,1
31.29,73.03,437.35,2
66.98,15.91,391.32,1
92.24,16.96,397.05,1
75.38,99.06,377.33,1
73.44,85.03,388.76,1
37.14,68.15,450.78,2
37.95,83.31,400.7,1
40.24,35.38,442.66,2
84.88,3.12,406.24,1
17.34,17.38,401.07,1
59.82,30.18,408.64,1
34.04,93.48,396.28,1
35.46,45.87,530.8,1
97.67,76.53,397.46,1
72.82,86.16,378.04,1
23.71,48.32,583.75,4
32.04,88.09,401.06,1
1.36,50.68,430.57,2
17.15,41.4,536.94,1
28.14,21.45,435.83,2
4.92,24.08,396.25,1
34.76,58.77,503.14,4
20.37,63.32,498.87,1
33.1,25.9,442.14,2
58.63,27.34,396.11,1
93.67,66.49,396.74,1
3.79,28.07,400.2,1
92.22,78.72,400.78,1
34.13,6.0,390.38,1
8.79,60.84,469.37,2
88.07,92.2,388.27,1
83.07,64.82,381.73,1
85.76,20.66,383.4,1
5.98,72.84,392.26,1
26.34,29.4,467.68,2
13.25,32.58,432.17,2
17.21,40.76,523.82,1
12.41,30.59,417.72,1
71.81,96.1,376.64,1
44.12,24.32,385.72,1
40.76,4.0,405.22,1
29.22,39.68,519.98,4
76.3,59.44,378.07,1
90.94,7.63,393.23,1
86.23,3.98,394.27,1
52.87,58.47,419.44,1
94.13,86.08,406.03,1
61.28,12.61,392.69,3
31.16,11.25,408.73,1
36.92,90.8,396.28,1
93.15,7.73,390.13,1
65.54,77.57,404.94,1
67.87,58.69,371.53,1
49.28,20.72,395.12,1
46.21,69.99,393.62,1
65.52,28.4,409.53,1
34.93,73.27,435.91,2
34.62,76.54,427.9,1
81.53,39.3,392.14,1
98.51,20.33,410.36,1
91.66,44.71,398.76,1
90.26,9.63,394.33,1
70.81,93.48,376.09,1
27.01,95.77,380.28,1
85.8,60.86,399.33,1
44.89,98.22,416.41,1
78.86,31.42,376.85,1
42.99,94.76,411.89,1
36.13,79.98,417.43,1
74.44,17.98,384.97,1
75.72,30.16,381.87,1
93.23,2.15,405.51,1
62.71,45.2,385.07,3
77.37,21.39,371.45,1
13.16,37.5,466.13,2
37.77,16.42,399.99,1
3.93,98.49,412.32,1
49.81,68.28,389.43,1
24.4,73.24,435.33,2
91.28,91.79,396.53,1
16.38,19.55,405.59,1
51.89,56.91,413.1,1
68.34,96.75,371.76,1
66.49,39.78,387.03,1
29.31,1.29,380.81,1
32.86,0.75,386.9,1
63.86,36.66,394.93,3
94.84,48.63,386.72,1
84.2,49.34,405.28,1
47.1,27.82,387.1,1
5.42,5.63,408.0,1
69.13,83.82,380.22,1
5.42,15.4,406.49,1
18.83,25.11,421.6,1
86.94,3.87,410.4,1
2.79,92.56,397.36,1
59.54,28.15,396.2,1
27.01,32.34,476.59,2
14.05,7.45,398.53,1
75.83,98.32,372.49,1
15.75,37.86,484.14,1
92.05,8.41,401.43,1
47.29,68.85,400.25,1
86.25,96.12,409.52,1
98.68,98.09,381.25,1
45.43,54.96,448.38,2
48.96,16.3,402.66,1
49.57,52.67,429.47,1
73.15,70.89,385.28,1
88.43,34.04,379.52,1
57.23,63.65,393.44,1
20.29,46.37,573.4,4
7.73,14.71,405.34,1
5.32,46.14,468.0,2
83.38,77.2,374.69,1
25.58,21.43,415.61,1
67.4,9.28,374.16,1
66.63,76.03,409.86,1
16.17,46.16,554.99,4
71.92,8.32,376.47,1
62.59,54.13,381.76,3
16.47,74.61,420.6,1
2.25,83.17,406.78,1
32.65,35.16,487.93,1
74.95,82.77,377.7,1
46.29,16.06,388.3,1
37.27,83.18,401.5,1
84.77,23.83,377.31,1
22.82,50.57,587.78,4
23.18,93.85,388.27,1
85.26,76.36,373.39,1
51.9,73.56,391.82,1
50.69,7.51,407.58,1
44.29,33.29,418.87,1
76.05,33.5,372.57,1
62.25,20.5,399.52,3
82.37,87.87,381.5,1
14.56,69.52,428.49,1
96.91,62.01,391.66,1
56.44,4.44,401.1,1
92.69,18.2,393.6,1
12.1,88.63,394.81,1
78.5,97.72,390.94,1
90.11,15.21,386.38,1
16.89,98.82,395.12,1
44.22,4.08,413.39,1
89.54,38.76,389.15,1
39.44,1.24,401.46,1
61.59,22.97,408.04,3
80.56,11.65,375.37,1
65.35,38.9,388.14,1
29.28,30.94,471.97,2
61.31,20.48,402.0,3
79.11,92.75,395.03,1
75.61,9.03,377.12,1
69.27,12.05,380.54,1
42.31,46.56,476.66,2
26.84,74.94,436.26,2
54.63,29.59,403.54,1
94.55,77.08,401.84,1
54.05,20.03,402.49,1
86.16,77.43,377.06,1
34.52,34.75,463.64,2
43.09,90.2,398.36,1
47.27,14.87,394.75,1
95.89,69.51,396.67,1
65.31,1.73,381.82,1
92.3,49.86,402.97,1
40.03,42.45,474.42,2
59.62,9.05,392.63,1
86.91,82.47,384.25,1
49.74,81.99,383.02,1
45.64,69.95,392.38,1
96.61,51.55,389.99,1
36.23,67.48,445.18,2
91.31,34.69,392.35,1
40.15,28.0,419.47,1
71.04,79.19,390.95,1
77.12,6.81,377.99,1
53.2,90.32,398.72,1
18.72,22.32,417.43,1
6.95,25.45,400.28,1
29.14,2.33,390.84,1
16.45,28.5,429.89,1
62.73,96.97,370.32,3
23.12,39.71,544.3,1
16.55,80.73,407.62,1
67.52,21.81,396.73,1
45.49,34.68,413.34,1
85.97,68.77,372.95,1
31.6,17.64,413.01,1
48.65,32.53,407.06,1
95.25,83.2,395.11,1
63.2,95.87,375.91,3
12.58,4.44,406.72,1
5.55,6.37,415.08,1
97.54,57.56,383.75,1
23.38,61.52,529.52,4
70.6,20.62,386.75,1
95.06,29.69,402.49,1
48.1,91.91,396.86,1
10.85,45.99,501.85,1
17.31,74.82,422.16,1
39.07,19.09,402.5,1
83.48,88.42,387.54,1
5.66,97.01,401.24,1
86.52,22.36,384.25,1
7.86,61.03,444.55,2
96.83,72.99,408.61,1
34.98,21.79,420.73,1
32.91,51.59,550.79,1
58.64,48.95,394.46,1
54.47,42.97,418.14,1
83.78,3.0,406.78,1
83.93,76.82,367.98,1
86.3,89.27,398.44,1
70.6,35.44,381.57,1
68.55,57.1,367.55,1
72.27,33.66,390.07,1
79.27,27.82,381.11,1
94.47,19.84,397.48,1
76.43,27.01,383.65,1
51.14,52.51,427.5,1
88.76,25.6,378.18,1
38.53,15.75,410.13,1
72.83,64.82,378.9,1
2.63,59.07,426.55,1
2.12,67.45,407.25,1
47.35,24.57,397.93,1
58.26,5.46,396.19,1
88.67,66.87,383.08,1
21.58,99.63,401.55,1
88.87,80.1,392.58,1
34.24,7.94,400.49,1
57.32,21.24,402.45,1
67.77,41.15,369.94,1
99.71,7.04,384.66,1
31.54,92.52,400.91,1
14.39,12.67,403.73,1
39.24,13.15,393.83,1
84.02,26.83,368.78,1
14.12,73.68,406.41,1
11.73,31.54,434.87,2
45.42,91.69,399.61,1
41.68,73.54,400.38,1
49.5,25.41,389.55,1
73.51,54.58,382.61,1
91.68,56.92,402.23,1
43.2,88.0,396.56,1
27.24,97.64,387.55,1
21.81,53.64,569.07,4
7.31,62.47,436.9,2
51.99,95.98,407.44,1
95.84,40.04,396.08,1
53.99,56.42,413.51,1
78.44,48.47,380.21,1
21.1,95.67,395.49,1
20.93,56.95,563.04,4
24.98,55.39,570.97,1
33.34,52.64,540.95,4
58.18,94.77,401.23,1
7.4,12.28,406.01,1
76.02,67.1,382.34,1
20.87,80.44,419.59,1
42.26,98.07,403.36,1
46.3,63.35,416.94,1
45.56,88.16,397.51,1
98.36,51.0,392.38,1
31.92,13.32,397.02,1
55.73,65.98,398.71,1
28.81,25.98,438.36,2
39.14,62.41,468.67,2
75.19,63.77,382.09,1
99.67,98.15,384.24,1
49.05,43.73,425.12,1
29.5,63.58,508.64,4
73.78,78.67,388.73,1
13.73,43.78,532.02,1
9.13,94.35,403.81,1
28.29,15.09,417.12,1
2.44,80.75,389.78,1
70.89,91.26,371.25,1
23.16,15.54,407.88,1
70.28,94.07,380.26,1
9.83,86.5,399.16,1
34.66,78.74,421.11,1
69.37,46.66,362.07,1
67.89,31.01,388.3,1
31.14,17.77,414.03,1
3.41,25.36,392.23,1
27.39,78.31,436.87,2
96.39,53.3,396.33,1
0.68,68.84,410.88,1
32.52,45.79,539.78,4
0.79,38.63,409.9,1
92.08,13.93,402.95,1
96.91,63.91,398.19,1
9.08,28.16,401.48,1
24.64,3.18,391.78,1
85.78,53.79,393.57,1
26.59,13.3,411.82,1
27.51,78.14,431.73,2
85.41,2.95,401.1,1
60.02,98.13,385.64,3
10.32,58.46,484.05,1
6.05,84.17,385.84,1
26.94,53.32,573.68,4
90.09,92.9,390.71,1
33.55,49.08,538.45,4
6.45,9.85,406.89,1
53.99,70.07,386.68,1
0.58,90.95,397.0,1
99.3,71.14,414.87,1
89.84,64.9,400.05,1
80.36,22.43,363.18,1
55.53,55.18,417.05,1
72.22,2.05,369.97,1
43.09,46.65,468.05,2
64.9,62.83,390.8,3
3.98,13.26,408.55,1
63.53,23.61,409.31,3
39.4,69.31,430.38,2
1.21,88.47,403.51,1
30.89,40.64,535.32,4
10.49,71.84,405.77,1
99.15,14.99,404.78,1
48.25,83.13,393.01,1
49.39,52.86,449.13,2
86.03,55.2,396.41,1
95.44,43.44,404.54,1
43.29,4.86,413.64,1
40.58,60.25,456.12,2
97.61,10.91,387.92,1
95.54,94.71,395.26,1
94.26,96.85,387.13,1
68.18,9.11,377.92,1
53.23,74.13,387.92,1
81.46,72.19,367.66,1
23.46,80.43,410.38,1
19.96,45.6,568.57,1
19.44,68.21,466.42,2
93.06,9.97,391.41,1
48.53,8.18,399.58,1
40.36,57.55,470.19,2
69.38,35.85,391.97,1
46.78,98.02,407.31,1
69.28,38.77,384.21,1
89.79,6.54,399.89,1
20.09,46.81,584.42,4
1.89,53.97,438.58,2
48.89,33.54,407.8,1
43.48,15.03,400.02,1
78.76,96.44,380.5,1
78.81,93.79,382.41,1
34.2,84.8,411.99,1
42.76,55.59,462.43,2
41.87,99.89,417.15,1
44.89,76.26,388.45,1
11.43,77.6,387.84,1
17.92,54.84,558.06,1
67.74,62.8,381.41,1
14.84,17.56,401.83,1
34.9,74.68,430.82,2
63.18,34.21,397.88,3
3.25,33.9,408.31,1
83.43,62.6,388.8,1
97.73,90.52,389.36,1
33.53,51.45,555.39,4
67.73,3.49,372.5,1
28.59,51.19,578.07,1
36.71,16.38,394.95,1
44.23,94.13,413.32,1
39.63,53.35,503.76,1
98.78,95.56,381.8,1
61.54,92.7,379.78,3
37.32,42.34,506.05,4
12.74,3.43,419.38,1
58.82,48.38,402.32,1
12.09,33.96,435.14,2
85.94,49.75,396.97,1
74.48,60.7,384.68,1
94.52,88.26,389.79,1
96.29,74.75,402.82,1
7.48,25.11,389.99,1
32.83,18.3,405.89,1
12.89,11.35,395.79,1
84.24,36.43,390.34,1
51.13,86.84,395.18,1
92.7,43.95,394.26,1
36.96,19.09,409.35,1
67.14,11.83,381.79,1
5.09,52.91,462.51,2
75.69,18.63,388.7,1
22.08,50.09,583.63,1
2.36,31.47,399.81,1
88.46,5.21,407.24,1
99.12,93.62,395.43,1
82.95,24.62,369.56,1
31.27,0.08,391.89,1
68.33,69.45,400.21,1
46.13,78.02,382.62,1
75.14,56.07,373.19,1
48.12,19.96,398.86,1
60.28,30.26,403.58,3
95.59,13.61,399.37,1
68.71,85.45,394.99,1
53.58,27.09,400.7,1
16.74,33.67,467.64,2
26.48,64.48,511.15,1
40.38,42.12,478.05,2
24.87,33.48,493.69,2
66.91,80.7,397.12,1
50.38,37.19,420.33,1
41.81,57.11,467.6,2
70.17,69.09,386.1,1
20.84,5.94,403.08,1
47.28,37.3,419.01,1
60.9,34.7,400.07,3
46.07,54.29,461.13,2
25.26,62.57,508.08,4
20.53,56.94,566.3,4
34.07,42.79,532.21,1
9.99,4.1,417.72,1
57.26,58.92,390.39,1
86.53,28.55,367.27,1
94.07,13.45,388.6,1
15.69,83.12,395.6,1
37.75,40.57,484.31,4
7.87,66.44,422.71,1
61.27,25.98,397.24,3
13.5,34.07,452.79,2
31.16,53.27,552.55,1
48.43,11.6,409.95,1
86.79,61.77,387.19,1
44.06,25.25,387.98,1
11.76,7.79,398.9,1
47.37,12.9,399.65,1
49.39,74.13,397.12,1
55.83,91.49,395.03,1
90.46,94.1,394.36,1
13.78,18.06,398.9,1
47.65,78.46,379.69,1
11.55,52.03,511.96,4
69.87,17.24,387.76,1
48.44,84.37,402.12,1
35.1,52.05,531.24,4
5.24,40.67,443.78,2
63.93,90.72,390.65,3
57.66,48.95,396.25,1
36.01,87.48,401.61,1
77.31,26.64,378.89,1
27.6,20.97,426.07,1
42.47,29.96,413.25,1
52.81,86.67,398.58,1
73.88,25.0,384.54,1
62.55,27.35,399.65,3
27.49,87.52,404.23,1
83.84,39.16,387.65,1
81.11,65.23,375.51,1
74.98,21.09,390.31,1
40.47,16.88,403.32,1
63.73,64.27,395.46,3
35.43,84.58,410.89,1
70.54,10.93,377.53,1
53.53,84.22,393.85,1
41.8,22.26,406.77,1
78.85,30.41,379.18,1
52.47,71.63,383.98,1
67.12,50.3,375.14,1
13.88,38.05,479.94,2
49.89,27.81,381.7,1
44.89,89.25,396.86,1
16.22,61.59,500.78,1
16.03,62.88,482.69,1
68.67,54.79,363.83,1
98.27,85.16,398.7,1
88.14,6.87,406.89,1
14.6,96.85,402.26,1
19.99,80.17,407.51,1
39.02,81.95,396.74,1
71.25,67.14,385.93,1
72.48,5.45,366.58,1
61.08,80.62,395.56,3
1.61,75.57,402.81,1
27.69,63.54,513.2,1
20.35,75.07,423.38,1
40.92,99.49,408.35,1
97.67,76.79,402.36,1
97.2,51.34,392.45,1
79.56,7.91,391.72,1
68.2,29.69,396.49,1
94.67,89.52,404.66,1
48.66,85.1,391.46,1
67.92,89.5,389.52,1
16.7,46.66,551.0,1
58.6,38.35,403.02,1
87.94,20.47,378.8,1
85.05,12.78,381.45,1
51.34,55.56,425.41,1
36.45,70.22,437.1,2
80.14,35.71,374.4,1
69.66,43.73,378.76,1
63.11,31.4,395.11,3
17.13,11.34,400.91,1
45.66,22.16,383.5,1
64.41,5.42,379.62,3
93.65,41.83,405.81,1
46.88,84.21,388.91,1
56.7,16.69,395.58,1
42.39,26.08,396.33,1
37.2,57.08,507.28,4
31.12,24.23,429.43,1
11.22,76.84,392.86,1
29.35,76.41,425.16,1
7.13,46.59,481.28,4
92.16,93.93,398.03,1
43.01,68.08,421.49,1
20.3,45.27,564.04,4
43.88,82.88,395.28,1
30.77,52.22,570.69,4
46.17,20.2,384.13,1
50.54,75.6,388.56,1
49.3,22.51,395.97,1
6.98,74.87,402.19,1
11.52,85.86,395.44,1
72.07,34.1,378.83,1
43.83,28.31,398.04,1
37.02,79.34,408.85,1
70.13,25.99,386.34,1
34.74,77.07,414.13,1
8.95,19.15,395.4,1
40.72,32.74,432.3,2
66.39,56.5,372.87,1
34.27,91.77,398.75,1
51.26,95.8,402.26,1
31.56,33.18,469.94,2
88.09,14.03,380.31,1
89.36,60.16,387.92,1
85.91,39.21,391.67,1
84.29,69.52,370.62,1
63.03,74.72,411.67,3
10.78,3.72,419.37,1
46.08,15.13,389.65,1
44.45,64.88,417.6,1
5.41,84.49,391.49,1
30.27,38.65,526.5,1
86.16,95.89,398.76,1
2.36,55.01,435.62,2
19.65,27.75,445.11,2
63.62,37.48,396.67,3
49.93,23.75,381.59,1
45.49,39.87,440.24,2
15.05,8.99,400.49,1
39.78,38.46,463.39,2
29.93,46.51,574.22,4
13.46,29.21,417.55,1
67.14,83.25,387.61,1
61.83,47.74,392.74,3
74.82,86.39,383.41,1
33.99,28.55,445.12,2
90.24,88.5,389.14,1
80.61,52.66,396.32,1
35.77,6.08,399.18,1
41.77,84.59,402.25,1
65.47,9.3,382.05,1
8.14,82.71,401.82,1
66.77,71.31,394.74,1
71.78,96.12,371.22,1
61.61,49.94,384.36,3
58.2,42.8,404.93,1
36.98,46.23,525.27,1
56.61,71.71,405.67,1
1.9,19.67,397.25,1
78.84,94.85,390.51,1
43.3,94.98,407.99,1
82.59,26.75,378.75,1
95.49,0.07,403.13,1
77.24,78.05,386.18,1
80.43,70.72,382.12,1
85.67,21.73,382.39,1
30.7,44.17,554.26,1
35.86,33.57,452.49,2
81.82,59.9,379.05,1
70.28,24.1,399.44,1
42.65,82.19,402.7,1
79.94,25.11,367.03,1
8.22,62.42,442.8,2
13.29,5.21,413.69,1
61.1,43.05,390.06,3
88.43,81.49,385.4,1
2.73,8.06,396.44,1
65.17,17.09,405.14,1
86.96,55.33,396.03,1
48.33,4.31,415.87,1
3.43,55.64,452.3,2
89.59,84.28,390.83,1
32.87,15.95,406.53,1
88.33,38.53,395.07,1
27.18,16.09,413.96,1
10.76,38.13,459.01,2
35.24,20.45,414.75,1
50.18,42.84,421.32,1
1.58,9.82,409.67,1
19.99,93.13,391.21,1
18.15,54.48,552.05,4
35.8,21.05,415.45,1
85.61,81.87,379.87,1
55.12,10.85,389.87,1
31.17,60.65,509.32,4
1.66,63.18,414.51,1
9.23,60.34,471.45,2
93.99,13.67,400.82,1
78.32,94.47,380.07,1
59.83,28.4,404.65,1
51.84,92.32,394.71,1
64.88,97.47,382.7,3
32.61,65.5,472.88,2
51.87,48.66,424.29,1
2.85,39.65,434.96,2
90.99,97.17,409.63,1
50.66,18.08,395.03,1
67.64,46.4,369.81,1
38.31,74.85,410.9,1
56.16,40.68,393.55,1
88.51,3.78,400.42,1
85.62,83.23,371.14,1
65.36,93.74,380.12,1
33.24,18.26,410.18,1
54.58,29.14,405.25,1
