x,y,z,type
9.1,91.5,492.46,2
62.97,34.45,615.75,2
95.73,43.51,499.37,2
79.43,8.92,523.69,2
63.37,60.29,732.02,4
89.64,51.62,493.59,2
19.31,10.53,544.99,2
11.6,58.03,543.49,2
36.65,51.59,626.05,4
58.85,76.63,587.27,4
22.31,80.38,529.24,2
91.85,42.26,497.85,2
22.18,8.59,546.95,2
31.24,93.22,466.23,1
53.0,34.46,657.26,4
39.25,62.49,669.61,4
24.22,30.51,643.84,2
61.15,46.44,702.45,4
39.57,43.36,662.39,4
60.18,34.33,658.2,4
35.55,78.1,597.69,2
39.01,34.8,690.55,4
21.88,66.24,533.03,2
83.95,47.25,523.5,2
28.45,40.69,684.81,4
92.68,30.63,519.4,2
98.33,88.89,529.56,2
12.03,37.51,594.73,2
78.7,86.39,547.07,2
25.62,79.82,533.53,2
34.36,35.22,723.83,4
44.15,54.14,691.89,4
27.58,46.26,669.39,4
45.14,73.89,591.44,2
67.59,75.08,561.84,2
42.54,62.38,671.81,4
56.97,77.24,613.35,2
82.83,83.13,551.11,2
1.17,25.81,507.5,2
96.24,26.2,522.1,2
60.72,12.22,513.14,2
97.54,38.8,508.92,2
31.29,48.55,630.21,2
99.37,40.4,521.68,2
76.31,57.82,637.01,4
74.02,61.4,654.0,4
47.02,71.71,599.05,4
19.64,72.5,492.56,2
33.11,44.82,653.07,4
59.43,68.26,678.0,4
50.11,16.28,567.6,2
69.43,93.34,542.2,2
53.59,45.53,745.34,4
90.7,56.7,523.33,2
9.4,21.32,519.65,2
83.25,97.87,484.14,2
9.36,13.41,510.7,2
59.2,63.32,689.58,4
9.35,40.73,566.1,2
46.43,70.65,617.89,2
97.02,58.4,531.2,2
38.31,71.1,630.22,4
10.46,78.67,491.8,2
46.79,20.83,615.94,2
83.36,19.24,508.09,2
35.8,21.22,628.99,2
62.34,96.45,532.98,2
0.91,65.06,488.32,2
58.87,9.17,512.38,2
39.52,12.87,548.55,2
20.35,80.42,494.37,2
88.77,73.91,555.79,2
3.97,99.08,482.0,2
14.58,76.57,467.25,2
48.17,66.53,640.72,2
39.15,79.92,560.45,2
21.16,77.09,492.69,2
68.62,97.8,550.49,2
42.83,43.37,669.68,4
62.98,74.19,613.45,2
91.88,54.16,531.16,2
4.4,62.18,492.54,2
2.44,7.43,529.63,2
73.98,24.55,521.35,2
8.35,35.29,566.37,2
7.29,3.41,554.24,2
94.91,87.51,511.24,2
52.54,92.54,530.97,2
91.31,81.29,513.05,2
44.24,63.29,666.17,4
6.35,3.74,555.58,2
5.27,88.69,499.62,2
35.27,45.91,641.95,2
82.81,70.34,599.59,2
78.94,1.07,500.79,2
29.17,82.09,568.6,2
90.32,24.05,545.16,2
70.39,3.89,499.82,2
59.29,20.79,528.15,2
41.72,24.83,669.47,4
87.36,62.83,561.77,2
30.31,34.34,692.86,4
77.27,2.32,520.12,2
83.41,53.51,533.36,2
0.89,60.25,496.89,2
50.2,38.72,682.84,4
15.24,3.58,536.69,2
50.43,92.75,517.65,2
18.23,82.24,478.57,1
11.44,65.66,538.55,2
84.29,9.56,471.22,2
41.03,30.85,701.68,4
14.73,79.69,481.64,2
10.7,16.63,513.14,2
62.81,57.64,738.66,4
13.78,75.5,469.77,2
42.75,8.17,500.07,2
45.26,52.48,713.85,4
53.79,92.77,503.35,2
40.45,75.89,605.85,4
5.71,34.43,548.53,2
25.0,33.31,659.21,4
19.21,89.66,515.35,2
28.26,29.84,667.68,4
68.72,78.18,542.81,2
31.75,62.4,592.72,2
85.66,23.81,563.38,2
10.03,44.87,574.48,2
35.25,36.72,706.52,4
11.71,99.13,538.23,2
48.12,71.88,604.54,4
74.81,96.33,498.2,2
57.71,27.93,583.12,2
96.78,8.36,504.76,2
88.2,12.69,501.98,2
73.65,42.05,621.71,2
51.81,87.83,539.83,2
56.96,42.63,700.98,4
59.79,35.32,640.23,2
66.99,30.04,557.05,2
71.43,26.98,546.43,2
5.27,23.13,502.57,2
98.4,86.13,510.6,2
19.63,30.19,614.31,2
2.47,86.22,502.09,2
64.99,29.17,573.18,2
33.5,91.65,484.71,2
29.78,15.71,591.46,2
31.74,44.49,673.27,4
52.84,4.11,557.33,2
24.5,38.77,655.98,4
62.21,74.17,599.75,2
22.23,39.67,651.32,4
27.4,95.55,479.05,2
31.51,72.42,622.96,4
46.58,47.43,709.14,4
30.14,92.93,490.56,2
18.52,63.05,559.46,2
3.19,14.98,519.03,2
31.6,94.16,485.5,2
84.84,58.28,561.45,2
79.15,69.35,609.6,4
84.73,47.3,504.65,2
7.4,37.46,576.23,2
25.08,58.86,594.62,2
81.62,52.63,540.29,2
37.1,95.33,475.88,1
33.53,17.23,599.03,2
2.9,9.43,538.51,2
66.69,58.13,724.3,4
0.03,68.74,477.5,2
8.53,36.03,574.53,2
71.34,87.97,552.94,2
69.72,50.83,694.65,4
71.94,54.89,693.74,4
30.87,28.53,671.06,4
52.79,77.7,591.98,4
23.55,68.55,546.44,2
87.03,52.46,497.03,2
15.12,18.24,553.95,2
65.69,65.07,709.28,4
49.38,75.32,615.0,2
78.55,19.61,503.75,2
92.77,37.17,496.87,2
3.28,40.78,571.87,2
70.28,77.35,565.2,2
12.04,16.47,517.42,2
1.55,74.74,519.14,2
34.96,53.02,625.4,4
21.45,55.78,628.97,2
76.76,39.87,594.16,4
41.32,70.35,640.57,2
4.83,44.8,573.7,2
84.08,16.78,496.1,2
41.9,34.31,680.89,4
63.35,1.35,521.95,2
16.75,15.46,548.28,2
61.76,65.09,685.6,4
46.6,29.55,651.09,4
66.65,31.56,584.69,4
97.52,62.32,522.1,2
30.71,64.25,598.23,2
37.14,15.85,569.05,2
21.98,88.78,538.61,2
42.49,19.91,641.54,4
47.84,53.85,728.57,4
7.03,37.64,585.05,4
55.04,64.84,675.36,4
10.24,7.05,531.2,2
67.35,0.43,507.17,2
40.56,61.65,689.21,4
64.45,54.64,737.0,4
69.36,53.35,710.46,4
75.27,29.9,532.69,2
73.7,75.45,576.31,2
87.64,71.59,589.71,4
78.18,77.2,582.63,4
43.38,35.62,662.26,4
49.17,39.71,690.58,4
32.16,10.19,524.91,2
92.81,97.87,510.48,2
98.96,63.26,501.79,2
46.49,20.22,609.45,4
61.82,63.85,721.82,4
11.48,40.32,587.08,2
98.7,17.9,504.61,2
15.87,37.29,582.45,2
42.74,48.04,684.49,4
75.15,24.54,512.67,2
86.2,4.83,460.34,1
69.22,48.79,685.55,4
54.7,32.26,642.78,2
29.21,14.47,585.28,2
33.64,78.12,588.26,4
92.14,64.97,554.82,2
76.83,72.73,593.52,2
64.4,86.37,527.14,2
20.7,82.06,502.11,2
39.89,81.13,561.57,2
72.88,61.25,657.02,4
77.33,1.15,509.08,2
27.75,39.66,678.81,4
40.41,79.29,554.03,2
3.35,77.98,518.15,2
83.5,82.88,525.27,2
89.55,27.83,567.36,2
20.86,20.8,608.7,2
9.32,77.82,477.18,2
55.54,88.96,530.97,2
11.57,99.08,535.68,2
85.19,9.65,489.13,2
15.15,36.8,582.86,2
26.89,83.94,532.57,2
69.1,86.42,547.49,2
4.97,35.92,568.52,2
28.22,63.08,565.95,2
57.77,88.19,520.46,2
49.13,84.72,563.73,2
57.75,14.63,512.23,2
99.86,40.36,501.53,2
28.7,52.59,613.78,4
61.87,57.35,723.51,4
66.63,16.26,539.96,2
12.85,36.33,599.5,2
48.17,74.21,604.06,2
46.97,51.13,736.39,4
72.98,57.4,680.32,4
38.82,65.37,670.62,4
88.14,71.76,589.1,2
47.17,12.77,566.85,2
3.54,7.6,540.31,2
31.12,88.29,512.67,2
12.51,36.68,602.26,2
40.64,44.71,658.9,4
63.16,89.43,526.42,2
35.77,60.27,627.41,2
54.62,38.32,702.02,4
26.42,70.89,556.76,2
60.9,65.42,705.04,4
81.74,47.9,564.5,2
32.76,96.55,467.9,1
5.87,25.65,517.9,2
21.4,32.78,604.84,4
93.5,17.51,545.31,2
45.76,29.91,658.38,4
87.3,22.26,555.44,2
22.8,47.67,663.92,4
99.59,24.05,481.21,2
79.47,17.46,511.68,2
97.44,57.59,510.26,2
81.5,78.05,585.89,2
96.48,60.77,516.43,2
11.48,72.27,496.92,2
39.65,41.05,685.91,4
41.8,60.01,674.67,4
81.12,32.06,548.99,2
6.47,97.28,507.84,2
71.65,6.0,508.86,2
82.58,17.55,504.43,2
5.72,94.12,490.32,2
20.69,77.58,501.98,2
68.56,46.72,656.16,4
2.44,19.67,511.98,2
51.31,44.64,743.68,4
41.75,78.35,564.54,2
76.18,6.92,515.29,2
47.21,65.46,648.1,4
51.81,69.83,643.25,2
58.13,51.01,716.67,4
8.29,80.83,502.45,2
23.17,88.85,545.26,2
72.22,37.04,583.01,4
46.09,38.9,690.09,4
2.97,34.1,550.48,2
17.07,20.32,581.9,2
58.91,90.37,507.23,2
41.58,15.2,574.95,2
85.48,89.83,472.14,1
78.47,93.86,481.42,2
14.3,37.49,582.48,4
98.99,16.31,531.88,2
45.87,4.55,494.77,2
28.61,84.26,550.69,2
78.06,53.08,595.45,4
85.2,47.26,502.83,2
99.07,21.67,493.13,2
96.37,76.8,503.91,2
1.28,47.48,530.81,2
46.38,52.81,725.03,4
93.07,48.0,493.79,2
23.14,76.05,519.67,2
60.83,81.13,532.78,2
6.71,26.44,539.27,2
1.78,16.14,516.14,2
99.38,2.27,495.66,2
6.11,92.97,500.56,2
61.61,31.97,615.0,2
34.29,40.03,691.72,4
39.4,42.39,669.38,4
39.56,53.1,668.1,4
59.05,71.05,644.86,2
18.24,57.57,614.13,4
32.96,70.88,620.42,4
30.59,85.14,539.38,2
90.89,83.45,518.22,2
27.73,61.75,582.06,4
32.94,29.92,703.0,4
93.93,79.0,520.19,2
63.28,82.93,516.24,2
90.25,24.31,548.42,2
63.12,73.31,602.6,4
67.06,59.08,733.17,4
91.24,4.25,451.05,2
57.53,78.15,593.51,4
37.8,56.09,644.29,2
31.19,59.31,590.98,4
88.67,98.9,481.63,2
11.25,78.49,471.29,2
99.52,26.23,478.0,1
32.48,21.87,635.26,4
82.28,46.15,552.19,2
17.43,37.81,597.43,2
49.27,22.63,604.9,4
64.05,65.4,710.22,4
97.81,0.56,480.27,2
52.29,51.1,739.17,4
5.32,9.15,528.06,2
42.4,69.86,621.0,4
83.98,28.07,575.8,2
23.51,23.1,599.6,4
66.9,70.54,622.99,4
7.16,18.14,494.62,2
86.07,75.36,576.43,2
17.84,97.24,543.89,2
59.2,81.17,559.26,2
32.23,6.72,522.45,2
73.84,62.87,644.79,4
22.64,39.14,637.24,4
18.33,79.78,492.43,2
37.01,18.37,596.49,4
55.26,98.04,496.61,2
6.89,57.28,514.82,2
72.07,81.83,560.59,2
9.06,69.96,508.13,2
56.49,28.61,584.5,2
97.03,77.61,522.7,2
66.56,5.56,499.14,2
10.85,12.74,527.91,2
21.83,45.98,645.63,2
71.68,55.92,686.71,4
67.91,39.12,600.5,4
98.82,87.83,513.46,2
69.41,52.59,719.45,4
43.73,70.32,620.24,4
37.87,6.84,500.34,2
99.58,89.57,514.55,2
12.26,15.3,534.68,2
6.44,70.89,514.58,2
34.77,45.04,651.23,4
87.52,54.71,510.4,2
17.35,71.35,494.03,2
18.17,98.72,549.94,2
82.24,72.64,611.06,2
51.72,73.56,615.57,4
49.23,19.46,576.05,2
37.44,58.14,638.33,2
51.63,93.93,503.71,2
23.04,3.4,521.71,2
63.7,84.85,514.32,2
57.53,72.42,623.63,2
74.29,49.54,644.36,2
65.72,9.12,520.69,2
35.39,18.92,606.38,4
94.29,72.83,529.2,2
7.36,43.45,556.95,2
41.01,62.18,666.38,4
53.8,65.63,663.28,4
49.75,43.24,713.13,4
59.33,99.82,535.45,2
94.26,38.16,485.59,2
28.98,97.64,480.56,2
8.37,66.54,513.34,2
26.01,23.91,619.05,2
99.08,9.87,524.63,2
50.73,77.42,606.72,4
90.78,46.74,485.5,2
56.47,38.28,678.01,4
25.34,86.25,546.83,2
7.96,90.2,496.53,2
66.85,91.11,543.95,2
75.4,60.13,642.55,2
83.1,80.92,558.04,2
58.39,99.25,517.86,2
48.53,34.57,660.27,4
81.35,58.63,580.59,4
22.84,50.28,645.46,2
53.84,8.87,543.78,2
10.62,78.87,477.9,1
59.4,77.81,590.49,2
11.17,72.1,517.92,2
51.79,5.65,556.74,2
11.94,84.29,479.48,1
59.67,7.59,531.64,2
17.47,55.58,598.83,2
29.74,93.76,485.56,2
89.82,34.3,547.8,2
56.87,16.06,518.61,2
43.35,87.78,550.33,2
18.48,50.53,613.92,4
16.8,20.93,568.95,2
8.93,43.1,589.0,4
72.26,12.36,548.22,2
85.97,60.46,549.79,2
3.4,47.74,555.0,2
49.88,31.82,641.13,2
6.3,34.6,569.84,2
21.25,96.15,539.47,2
30.33,52.94,626.43,2
59.1,45.58,698.36,4
4.55,97.0,481.53,2
14.61,94.12,548.24,2
45.47,50.12,710.82,4
59.22,18.49,533.89,2
92.75,38.6,495.27,2
28.2,69.39,563.99,2
62.92,83.64,513.93,2
27.98,17.23,584.59,4
12.95,45.79,578.24,2
51.77,30.81,634.77,4
66.22,37.85,623.06,2
30.2,91.49,503.92,2
92.06,94.21,486.86,2
67.19,93.5,556.38,2
20.57,89.33,542.2,2
38.58,77.52,585.81,2
9.15,0.87,557.64,2
61.36,22.35,531.03,2
13.81,23.55,565.85,2
0.79,7.2,514.8,2
58.19,48.72,715.99,4
91.61,64.27,553.62,2
35.24,63.76,638.55,4
51.16,73.01,603.29,4
62.94,70.69,649.5,2
7.6,69.25,507.51,2
73.4,29.71,549.98,2
98.0,83.86,512.1,2
55.61,69.88,639.59,2
1.67,54.9,517.56,2
63.03,2.3,528.97,2
87.08,45.81,497.22,2
13.24,32.0,602.71,4
78.22,72.84,609.25,4
40.52,84.15,550.58,2
97.08,10.51,507.46,2
0.38,11.6,534.19,2
91.66,41.02,484.07,2
14.87,45.14,594.37,2
79.6,24.4,529.27,2
47.28,3.38,495.99,2
71.58,40.13,608.84,2
19.85,86.24,526.17,2
75.55,39.92,596.34,4
32.73,34.62,703.57,4
55.03,14.14,530.37,2
16.26,63.79,568.03,2
31.65,56.3,603.67,4
74.85,80.36,571.24,2
90.83,5.57,460.85,2
48.99,73.92,608.28,4
24.35,67.12,554.19,2
80.27,49.53,563.18,2
50.78,83.41,579.16,2
1.84,86.59,508.48,2
28.38,27.76,646.63,2
89.77,9.02,461.17,2
5.91,18.85,499.12,2
95.22,52.26,514.24,2
9.14,8.37,507.97,2
23.54,5.61,559.04,2
95.55,5.08,480.42,2
47.62,39.26,695.01,4
77.75,3.82,509.67,2
74.41,42.89,623.03,2
47.98,35.68,667.68,4
27.0,77.25,550.83,2
52.29,34.95,669.9,4
51.64,44.85,731.31,4
74.59,5.82,532.09,2
76.51,20.07,522.72,2
21.5,15.97,590.4,2
9.45,63.02,536.33,2
16.0,15.29,560.39,2
10.61,3.28,533.15,2
72.96,11.6,535.03,2
84.15,51.12,519.91,2
99.97,38.63,505.62,2
43.51,87.27,534.04,2
50.67,59.07,698.38,4
39.49,89.58,510.64,2
71.27,10.54,527.58,2
28.94,92.05,508.93,2
23.76,35.31,637.56,4
64.41,69.57,650.13,4
69.86,33.94,575.89,2
59.83,93.35,526.03,2
86.52,13.45,491.76,2
82.24,29.46,569.86,2
86.06,69.9,606.16,2
4.95,4.54,551.07,2
79.67,20.28,528.27,2
13.6,22.56,572.89,2
29.15,54.55,597.1,4
77.11,80.23,594.64,2
15.08,58.89,579.6,2
71.38,44.87,655.39,4
32.99,95.03,484.87,2
37.1,1.18,496.45,2
22.19,75.88,514.6,2
6.16,28.59,532.3,2
8.15,84.1,493.98,2
28.85,29.22,660.31,4
13.62,58.07,561.64,2
76.57,42.55,590.86,4
77.23,16.07,506.95,2
51.62,35.54,668.42,4
89.93,77.46,539.6,2
28.45,33.47,675.82,4
50.0,1.88,513.89,2
57.84,21.96,528.56,2
35.0,33.0,713.42,4
76.74,6.44,527.17,2
84.45,83.89,523.09,2
54.96,36.56,690.67,4
47.88,38.19,684.11,4
22.63,38.82,627.58,2
81.68,74.3,606.86,4
71.96,62.32,669.82,4
65.99,81.6,532.3,2
74.48,37.25,580.84,2
28.04,52.51,625.24,4
21.79,38.26,642.05,4
43.34,68.6,644.62,2
60.31,76.93,576.8,2
58.57,78.83,577.9,2
24.06,58.75,590.21,4
10.43,82.91,486.12,2
16.02,0.73,510.08,2
85.67,84.86,527.01,2
26.02,5.24,538.84,2
26.85,25.98,645.24,2
61.83,87.53,526.87,2
99.27,6.4,518.63,2
23.06,5.55,542.95,2
77.18,87.35,529.83,2
77.65,31.66,543.22,2
86.22,84.54,498.31,2
52.16,19.98,565.76,2
64.44,19.05,546.9,2
24.67,86.28,535.39,2
0.24,70.79,485.65,2
69.33,82.21,538.89,2
94.26,92.47,524.21,2
41.11,36.63,675.17,4
90.78,60.91,559.48,2
34.8,51.81,637.05,2
3.51,8.89,535.44,2
37.17,62.44,640.62,4
82.62,38.2,567.15,2
20.55,51.75,646.04,4
71.73,93.33,530.22,2
40.51,20.21,643.18,4
38.86,90.22,515.12,2
35.37,22.99,646.83,4
87.02,53.21,514.12,2
81.13,96.1,476.59,1
97.07,81.72,511.66,2
9.93,35.35,578.93,2
79.68,53.25,592.49,2
50.89,83.68,562.83,2
48.02,12.13,560.78,2
45.88,3.88,511.06,2
92.59,10.53,497.71,2
8.58,79.73,500.4,2
34.56,81.91,556.82,2
14.07,88.11,494.99,2
80.48,96.74,467.7,2
53.25,53.61,730.25,4
0.55,68.57,483.71,2
37.0,64.58,657.77,4
9.59,61.44,522.69,2
66.6,21.32,553.2,2
4.1,70.44,503.11,2
29.85,77.02,599.85,4
36.66,57.79,648.41,2
44.73,38.51,683.36,4
55.78,86.38,553.06,2
98.55,64.19,493.6,2
70.59,61.64,691.47,4
70.74,89.79,547.5,2
72.76,16.91,552.53,2
49.86,77.57,588.88,2
57.98,72.91,629.95,4
79.48,79.14,594.16,2
43.56,55.6,696.4,4
33.62,61.37,623.14,2
49.28,12.23,572.54,2
58.59,34.98,652.98,4
6.49,32.79,544.39,2
69.38,30.63,548.75,2
70.42,55.33,692.36,4
22.53,64.15,547.34,2
71.5,90.65,533.33,2
11.73,20.06,523.79,2
41.15,13.8,561.3,2
40.28,20.38,648.59,4
73.9,70.29,613.76,2
8.17,32.88,578.03,2
35.85,85.92,527.92,2
19.8,30.68,618.44,4
14.57,80.24,455.81,2
89.85,37.93,509.03,2
14.62,75.21,477.2,1
18.08,21.01,596.01,2
93.09,48.53,515.13,2
59.9,37.04,660.27,4
54.9,53.46,714.48,4
81.62,86.15,510.15,2
22.0,62.51,575.32,2
28.97,91.12,495.19,2
43.01,9.72,539.17,2
10.0,66.87,530.48,2
0.92,73.15,497.82,2
87.25,15.2,515.76,2
84.58,7.65,466.96,1
85.06,21.6,537.72,2
60.4,77.67,585.53,2
59.81,13.68,508.45,2
25.74,90.89,519.17,2
52.44,48.39,731.63,4
82.3,74.96,600.13,2
44.04,54.18,701.08,4
97.89,72.28,493.44,2
36.76,8.97,508.78,2
51.21,87.76,558.53,2
28.73,21.48,599.32,4
44.36,82.84,573.52,2
35.5,82.11,564.2,2
47.35,76.32,606.01,2
81.24,65.33,602.33,2
17.73,16.99,588.53,2
67.71,69.86,630.03,2
4.96,0.28,555.03,2
83.4,76.87,577.49,2
87.13,39.38,522.52,2
73.33,90.95,531.42,2
36.36,35.24,719.21,4
78.92,92.97,478.92,2
21.91,48.39,653.31,4
51.39,34.78,675.33,4
38.98,6.88,499.23,2
85.83,61.68,557.28,2
42.34,74.45,603.34,2
95.08,75.26,519.19,2
99.85,93.61,509.04,2
8.77,99.88,527.9,2
81.33,95.69,468.94,2
56.8,38.24,679.01,4
76.09,68.18,608.41,2
74.55,49.77,659.23,4
21.63,60.96,570.82,2
4.2,98.61,485.74,2
73.76,38.38,587.58,2
60.97,67.05,671.49,4
21.96,88.22,522.25,2
87.86,49.44,501.75,2
37.42,74.54,626.38,4
66.77,38.65,605.1,4
0.95,27.14,504.38,2
34.09,90.23,483.78,2
13.5,81.03,465.16,2
96.5,61.46,522.28,2
94.76,9.94,491.19,2
71.91,92.41,537.82,2
40.21,67.75,655.04,4
28.97,73.63,571.67,2
10.98,75.1,484.14,2
53.01,88.11,549.89,2
74.54,53.18,659.04,4
29.34,12.32,559.83,2
59.89,14.23,509.02,2
76.22,5.61,514.73,2
72.54,28.94,551.05,2
45.97,77.37,577.75,2
61.79,63.1,723.9,4
13.1,51.65,575.72,2
59.1,58.71,703.82,4
16.99,13.35,567.94,2
79.59,38.07,579.11,2
13.9,61.29,571.12,2
36.99,52.96,647.53,2
90.96,92.47,489.69,2
26.18,69.1,555.44,2
79.15,11.68,503.03,2
25.29,32.66,661.34,4
54.46,2.76,533.5,2
48.62,80.75,574.04,2
92.02,90.17,515.46,2
27.47,17.31,586.21,4
69.33,18.23,548.36,2
35.99,83.54,542.41,2
89.59,30.23,552.41,2
22.37,30.61,630.85,4
8.31,69.19,529.17,2
33.64,21.35,646.08,4
87.5,34.44,540.99,2
25.8,1.74,531.47,2
66.64,1.94,511.33,2
92.53,40.05,501.4,2
24.25,57.38,609.92,4
74.95,85.57,542.96,2
52.01,75.7,607.12,2
61.99,96.26,552.75,2
82.7,77.4,586.59,2
82.71,51.9,548.65,2
58.35,78.23,593.83,2
14.52,54.39,592.95,2
55.29,44.0,736.98,4
80.97,66.68,600.31,2
62.34,76.2,583.2,4
82.76,8.47,484.78,2
87.35,57.13,540.47,2
90.44,54.83,524.32,2
4.39,43.64,577.69,2
31.69,9.49,551.4,2
76.66,2.69,515.13,2
65.77,3.93,523.58,2
7.94,58.43,533.86,2
17.44,8.88,535.62,2
69.76,90.11,563.51,2
63.58,61.91,723.8,4
22.43,61.17,586.07,2
31.92,73.06,607.04,4
56.61,25.37,559.71,2
25.26,0.26,505.63,2
61.58,93.18,541.68,2
24.83,76.5,526.85,2
13.67,52.81,585.12,2
15.98,22.88,575.48,2
86.79,61.48,557.25,2
33.06,94.43,471.92,2
11.5,81.32,466.68,2
99.88,75.35,496.54,2
93.07,1.72,457.86,1
39.1,22.13,658.04,4
18.96,24.62,611.39,2
68.74,0.99,504.54,2
56.37,87.53,546.31,2
35.34,98.17,490.01,2
67.6,59.37,709.89,4
49.2,81.41,571.84,2
35.78,69.37,636.56,2
62.55,17.73,514.6,2
30.22,53.84,622.4,4
51.03,87.38,565.9,2
0.66,64.26,478.88,2
59.79,99.38,551.86,2
55.62,37.45,679.26,4
83.6,13.63,490.11,2
45.13,68.24,645.63,4
31.24,88.54,516.92,2
65.36,80.56,534.02,2
57.76,36.61,681.2,4
19.43,81.02,488.19,2
78.3,21.11,530.67,2
5.13,39.3,565.75,2
12.71,48.53,580.29,2
19.1,68.43,532.77,2
33.0,29.85,705.36,4
20.44,71.46,495.26,2
63.17,99.7,553.77,2
15.72,11.73,546.9,2
84.78,32.41,563.24,2
62.43,22.21,552.51,2
33.99,29.11,697.32,4
36.76,94.0,493.21,2
85.71,96.06,472.04,1
28.62,26.14,630.15,2
63.91,51.03,723.6,4
37.74,66.87,661.34,4
59.0,93.43,529.65,2
53.54,56.51,694.85,4
64.86,13.5,525.12,2
79.44,44.6,582.39,4
57.77,61.69,703.93,4
0.09,68.53,482.5,2
6.05,40.63,563.5,2
33.72,12.43,548.45,2
70.58,50.42,698.95,4
20.17,31.03,597.47,2
61.53,38.73,666.57,4
10.2,19.79,534.62,2
4.16,57.93,517.9,2
43.06,22.85,667.47,4
22.15,73.86,512.91,2
70.26,89.77,551.54,2
12.04,99.24,548.89,2
3.25,59.23,487.28,2
64.34,98.78,559.85,2
74.02,73.17,595.36,4
84.09,56.29,549.24,2
6.76,63.58,513.87,2
96.12,95.12,502.17,2
96.69,69.28,511.22,2
78.58,7.55,522.34,2
34.76,52.92,611.25,2
13.59,6.17,508.98,2
57.73,55.56,720.76,4
52.87,96.41,494.21,2
95.72,91.53,512.54,2
49.33,17.86,577.05,2
58.78,22.11,545.89,2
86.2,30.31,578.05,2
4.85,66.75,504.33,2
70.73,31.07,546.3,2
73.09,10.6,520.97,2
75.1,93.92,529.74,2
1.25,95.79,498.41,2
13.61,82.35,486.37,2
37.91,32.84,723.78,4
46.88,39.49,669.66,4
4.67,66.73,500.14,2
70.94,43.37,647.13,2
85.24,38.11,561.01,2
60.92,85.44,518.21,2
15.66,40.91,579.83,2
66.25,4.15,520.66,2
4.31,82.0,520.71,2
4.96,7.36,548.01,2
71.0,89.88,543.72,2
4.57,78.53,518.12,2
32.48,56.99,602.36,4
73.16,64.98,638.37,2
23.65,6.74,553.21,2
72.49,16.27,546.43,2
99.58,0.91,483.22,2
19.4,59.26,603.19,2
21.87,32.84,622.31,4
15.98,60.74,581.92,4
57.47,23.24,560.77,2
48.7,33.42,639.96,4
99.32,87.77,513.15,2
10.09,88.56,486.83,2
97.66,71.45,500.16,2
90.99,24.21,550.51,2
44.1,63.73,683.55,4
33.56,31.86,713.73,4
36.35,83.11,526.81,2
52.44,1.28,521.37,2
98.6,4.5,498.73,2
19.18,55.89,623.49,2
56.85,74.73,606.3,2
18.34,7.91,526.02,2
1.14,93.82,504.16,2
31.99,99.62,468.33,1
36.7,52.72,642.41,2
6.82,52.36,523.99,2
65.7,70.76,626.29,2
19.11,62.35,571.65,2
16.96,29.18,587.98,2
63.55,30.64,604.16,2
67.3,52.36,701.07,4
35.77,87.2,514.61,2
59.22,3.12,537.97,2
29.5,8.4,539.83,2
73.7,36.22,567.39,2
29.41,16.37,593.97,2
19.14,32.28,608.23,4
39.93,55.0,658.95,4
14.83,1.09,511.87,2
19.34,79.03,480.62,2
51.52,67.99,626.56,4
51.84,2.7,546.04,2
82.72,31.93,567.97,2
4.21,73.61,508.62,2
95.9,80.37,515.76,2
71.96,11.41,548.5,2
26.96,94.71,506.64,2
65.05,55.42,736.47,4
82.54,97.97,467.19,2
3.49,4.94,536.74,2
83.01,57.0,557.97,2
25.19,25.12,616.5,4
44.97,86.52,538.69,2
90.22,32.78,550.15,2
82.06,34.16,573.87,2
6.26,84.83,509.52,2
72.92,70.12,602.9,4
2.02,53.55,525.09,2
69.17,52.24,709.35,4
66.24,26.64,573.06,2
83.56,32.45,571.67,2
62.67,68.07,671.36,4
45.71,94.19,533.44,2
60.65,32.87,638.71,2
28.22,13.19,560.9,2
38.29,69.01,649.22,4
0.99,87.26,515.85,2
33.1,55.15,602.89,4
23.16,69.66,517.39,2
58.91,8.23,516.47,2
93.53,85.25,514.64,2
62.3,18.27,533.73,2
20.86,90.61,540.26,2
66.19,13.22,530.04,2
5.56,48.73,559.09,2
59.43,0.49,562.96,2
44.75,41.81,673.41,4
99.18,94.6,490.75,2
70.53,38.42,601.9,2
26.01,48.83,659.26,4
92.32,17.4,522.93,2
62.68,72.54,613.22,4
86.19,45.19,519.46,2
17.16,10.57,536.89,2
40.01,93.08,519.01,2
21.91,61.01,572.29,2
78.55,82.67,555.64,2
52.25,98.7,486.43,2
28.03,83.09,566.34,2
35.74,1.4,498.14,2
5.39,17.18,496.24,2
51.94,83.43,565.63,2
3.41,91.2,510.68,2
90.69,43.73,502.99,2
30.88,78.4,569.66,2
63.44,28.64,578.49,2
4.35,82.92,513.11,2
92.55,18.6,550.55,2
81.48,45.83,560.79,2
12.59,31.7,582.72,2
65.9,3.08,518.68,2
92.72,48.3,488.91,2
22.02,97.51,510.19,2
41.99,23.42,666.98,4
19.29,92.84,523.76,2
14.84,9.63,519.43,2
1.0,66.58,481.18,2
0.43,55.27,522.95,2
93.35,36.21,515.78,2
78.79,52.28,578.07,2
44.39,31.17,668.67,4
49.29,25.16,598.25,4
55.43,89.11,519.68,2
38.22,14.77,572.03,2
9.39,0.71,541.19,2
40.41,3.61,491.29,2
69.43,23.04,540.73,2
25.19,11.38,580.31,4
